latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.367487601511662,77.05073057562419,-0.8425178260397868,0.001,Cold Spot (99% Confidence),0.01363712
8.42172487761276,77.05101531592743,-0.842261124269936,0.001,Cold Spot (99% Confidence),0.02727424
8.430764408195472,77.05106295793405,,0.001,Not Significant,0.01363712
8.490425198918752,77.0513787235926,,0.001,Not Significant,0.017628472
8.345783246746691,77.05243250000261,,0.001,Not Significant,0.003991352
8.358438625633394,77.05249864960216,1.7659657048501567,0.011,Hot Spot (95% Confidence),0.007816398
8.360246536201533,77.05250810801732,-0.2593501613439972,0.333,Not Significant,0.078496592
8.419907486296571,77.05282142433397,-0.3196535544143535,0.343,Not Significant,0.003991352
8.421715390878365,77.05283095479601,0.04662515147460102,0.343,Not Significant,0.003991352
8.454257643096131,77.05300286565587,,0.001,Not Significant,0.007982704
8.54284459344255,77.05347432722375,-0.39780974693599375,0.268,Not Significant,0.01363712
8.564539291374038,77.05359056403918,0.9363144903753858,0.124,Not Significant,0.01363712
8.360237111348537,77.05432345971197,1.4126398676555958,0.021,Hot Spot (95% Confidence),0.01180775
8.416282187688827,77.05461798127922,-0.39814184853341517,0.253,Not Significant,0.003991352
8.437977010441013,77.05473253692011,,0.001,Not Significant,0.007982704
8.541027069217181,77.05528085089031,-0.10568672764603508,0.478,Not Significant,0.009812074
8.564529632922389,77.05540687147571,0.3303833930274004,0.194,Not Significant,0.02727424
8.360227678177424,77.05613880928652,0.4885196008938855,0.12,Not Significant,0.009812074
8.363843490518752,77.05615776588756,-0.3300447101913315,0.354,Not Significant,0.01363712
8.62598799533487,77.05755475994597,,0.001,Not Significant,0.01363712
8.418071083465911,77.05825874938786,-0.8424586008612406,0.002,Cold Spot (99% Confidence),0.015632796
8.562702406149505,77.05902975620148,1.5721395286725783,0.068,Not Significant,0.02544487
8.564510290446337,77.05903947997018,0.8256362215577494,0.11,Not Significant,0.03725262
8.329474424068032,77.05960843019106,,0.001,Not Significant,0.01363712
8.394558897043758,77.05995025058296,-0.39799447300297514,0.268,Not Significant,0.007982704
8.418061567355702,77.06007436293827,-0.24988618186407638,0.436,Not Significant,0.003991352
8.586195179070613,77.06097273524836,,0.001,Not Significant,0.003991352
8.412628358590219,77.06186127591668,0.046845786128133796,0.303,Not Significant,0.01180775
8.419859937275394,77.0618995447679,-0.5887562771082792,0.128,Not Significant,0.003991352
8.569914553237522,77.06270131542789,-0.3973033540578947,0.268,Not Significant,0.042907036
8.361997760280866,77.06340969699743,,0.001,Not Significant,0.01363712
8.390924103862066,77.06356215706101,-0.4870952485350183,0.196,Not Significant,0.003991352
8.392731998839785,77.06357170392027,-0.7990876533975798,0.004,Cold Spot (99% Confidence),0.009812074
8.403579365003873,77.06362902981421,,0.001,Not Significant,0.003991352
8.495781720110811,77.06411939781052,,0.001,Not Significant,0.015632796
8.568096968401967,77.06450788205518,2.1306219547837415,0.05,Hot Spot (95% Confidence),0.009812074
8.578944230887558,77.06456644925164,-0.39793162443676333,0.268,Not Significant,0.009812074
8.745268105900484,77.06547411214024,-0.39780974693599375,0.268,Not Significant,0.01363712
8.74707596562893,77.06548407747736,-0.10568672764603508,0.479,Not Significant,0.009812074
8.320406633594756,77.06500664634599,,0.001,Not Significant,0.02727424
8.383683020424174,77.06533943860438,,0.001,Not Significant,0.003991352
8.412609296949125,77.06549244192016,-0.6433991341355416,0.088,Not Significant,0.015632796
8.427072418261654,77.06556914830712,-0.10568672764603508,0.48,Not Significant,0.009812074
8.43068819682096,77.06558834623401,-0.39780974693599375,0.268,Not Significant,0.01363712
8.501195736825803,77.06596441178631,-0.2283389532179744,0.458,Not Significant,0.015632796
8.39090507536304,77.06719311732442,-0.6452346263156462,0.055,Not Significant,0.003991352
8.41079186469255,77.06729843461802,0.04662515147460102,0.306,Not Significant,0.003991352
8.501186091531233,77.06778040573384,-0.26606915625048877,0.366,Not Significant,0.01363712
8.578924769886816,77.06819917355934,-0.39793162443676333,0.267,Not Significant,0.009812074
8.719938264813013,77.0689688960462,,0.001,Not Significant,0.015632796
8.336658804603998,77.06872242683986,,0.001,Not Significant,0.009812074
8.502984315694963,77.06960609993808,-0.1366322211663773,0.478,Not Significant,0.003991352
8.370999248617181,77.0707188257626,,0.001,Not Significant,0.003991352
8.499358899549167,77.07140267846462,-0.3325122191653479,0.299,Not Significant,0.007816398
8.502974651396261,77.07142209810843,-0.6904846179615142,0.042,Cold Spot (95% Confidence),0.01363712
8.607831143050614,77.07198899432626,,0.001,Not Significant,0.003991352
8.676529894615493,77.0723643184865,,0.001,Not Significant,0.01363712
8.34206352003481,77.07238145322427,-0.5504800972153996,0.137,Not Significant,0.007816398
8.389068585250337,77.07262995506767,,0.001,Not Significant,0.037086314
8.394492238966729,77.07265872141286,,0.001,Not Significant,0.007816398
8.405339541636684,77.07271631187704,-0.1263065477250093,0.454,Not Significant,0.015632796
8.407147424797174,77.07272591777752,-0.05656436877640338,0.392,Not Significant,0.01363712
8.436073531319009,77.07287990326644,,0.001,Not Significant,0.009812074
8.51381221737446,77.07329645548054,,0.001,Not Significant,0.017628472
8.562624711923538,77.07356003635655,,0.001,Not Significant,0.017628472
8.596974166591414,77.07374645618567,,0.001,Not Significant,0.019624148
8.654825732287632,77.07406217709679,,0.001,Not Significant,0.009812074
8.334822473862738,77.07415856202333,,0.001,Not Significant,0.003991352
8.343861911779769,77.07420623743482,-0.5504800972153996,0.137,Not Significant,0.007816398
8.405329973124708,77.07453184952253,-0.10239165534902425,0.451,Not Significant,0.013803426
8.470413580230819,77.07487931407992,,0.001,Not Significant,0.01363712
8.490300192040264,77.07498603783132,,0.001,Not Significant,0.021619824000000003
8.519226134317817,77.07514173553895,,0.001,Not Significant,0.019624148
8.544536296238647,77.07527842146874,-0.8424586008612408,0.001,Cold Spot (99% Confidence),0.015632796
8.309502558205756,77.07584044849118,,0.001,Not Significant,0.003991352
8.31854199793412,77.07588801563715,,0.001,Not Significant,0.015632796
8.323965659673316,77.07591658162161,-0.39780974693599375,0.268,Not Significant,0.01363712
8.407128275234756,77.07635700772518,-0.0668990922245784,0.429,Not Significant,0.009812074
8.419783423182569,77.07642442664776,-0.5502223494723266,0.137,Not Significant,0.015632796
8.432438562461297,77.07649195063341,-0.39793162443676333,0.268,Not Significant,0.009812074
8.501137738158528,77.07686034337948,,0.001,Not Significant,0.009812074
8.546334423763902,77.07710439710844,0.04662515147460102,0.308,Not Significant,0.003991352
8.557181611636254,77.0771631696991,,0.001,Not Significant,0.003991352
8.32757193792205,77.07775081028205,-0.10568672764603508,0.475,Not Significant,0.009812074
8.351074422194976,77.07787498293678,-0.10540185828509105,0.473,Not Significant,0.019624148
8.352882304372923,77.07788454968731,0.3518409975187786,0.215,Not Significant,0.01363712
8.358305949853204,77.07791326280447,-0.39780974693599375,0.268,Not Significant,0.01363712
8.360113831328663,77.07792283813217,-0.15439421044448975,0.478,Not Significant,0.009812074
8.430621071447401,77.07829794903583,-0.17858077207974724,0.496,Not Significant,0.009812074
8.506551644007626,77.07870556558088,-0.10127972455623137,0.41,Not Significant,0.015632796
8.539093221614662,77.0788814182918,0.35174002746833494,0.215,Not Significant,0.009812074
8.412532715560012,77.08001702047544,0.12325026366162158,0.304,Not Significant,0.017628472
8.419764210881175,77.08005562571368,-0.1333705825437328,0.493,Not Significant,0.007816398
8.506541933214038,77.08052157003104,0.008838275160728062,0.351,Not Significant,0.015632796
8.508349798064495,77.08053132986633,-0.05785125597940633,0.399,Not Significant,0.009812074
8.540891334766531,77.08070737464884,-0.3976448487732693,0.268,Not Significant,0.019624148
8.578856387423052,77.08091364115636,-0.11575874039441625,0.451,Not Significant,0.007816398
8.63128418655263,77.08120004583733,0.19911668560181006,0.28,Not Significant,0.003991352
8.36190261752114,77.0815630738488,-0.39793162443676333,0.269,Not Significant,0.009812074
8.376365628105072,77.0816399046034,-0.39780974693599375,0.252,Not Significant,0.01363712
8.378173503636065,77.08164951811585,-0.20310169324294464,0.479,Not Significant,0.009812074
8.408907360685944,77.0818132766095,-0.2905495908470603,0.29,Not Significant,0.019624148
8.417946720693225,77.08186155908228,0.44910950296796726,0.17,Not Significant,0.007816398
8.423370334574626,77.08189055436208,-0.46569855112037367,0.205,Not Significant,0.009812074
8.428793946862578,77.08191956899059,-0.3975560090524829,0.304,Not Significant,0.023449194
8.430601817270954,77.08192924483335,0.43560161451989793,0.165,Not Significant,0.009812074
8.501108624616752,77.08230828022566,2.7489951437932474,0.009,Hot Spot (99% Confidence),0.009812074
8.511955801684984,77.08236688380522,-0.7687810152067619,0.039,Cold Spot (95% Confidence),0.003991352
8.513763663903879,77.08237665860112,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.578846584346506,77.08272998507636,0.5704378961400356,0.115,Not Significant,0.003991352
8.582462295315828,77.0827496961592,-0.34968974408012865,0.232,Not Significant,0.015632796
8.587885860417389,77.08277927894005,0.15252204168394456,0.256,Not Significant,0.003991352
8.589693715090451,77.08278914417563,-0.8423624297070227,0.001,Cold Spot (99% Confidence),0.019624148
8.376356051308798,77.08345529739005,-0.20310169324294464,0.483,Not Significant,0.009812074
8.403474134328675,77.08359985143998,1.00584971833091,0.042,Hot Spot (95% Confidence),0.009812074
8.407089875730833,77.08361916187998,-0.17792440275320967,0.404,Not Significant,0.009812074
8.408897746166824,77.08362882032688,0.011789052887744142,0.38,Not Significant,0.007816398
8.410705616426046,77.0836384809251,-0.1364303070186898,0.497,Not Significant,0.01363712
8.41793709569447,77.08367714483244,-0.5499740828375091,0.159,Not Significant,0.027440546000000003
8.492059594530785,77.08407543527281,-0.39814184853341517,0.272,Not Significant,0.003991352
8.495675318527532,77.08409495665175,-0.842652106265615,0.001,Cold Spot (99% Confidence),0.009812074
8.502906764378109,77.08413402525431,1.4135770823223528,0.026,Hot Spot (95% Confidence),0.058872444
8.504714625394096,77.08414379778955,2.0316746890506376,0.014,Hot Spot (95% Confidence),0.039248296
8.53544823528891,77.08431026048132,1.718949047053232,0.03,Hot Spot (95% Confidence),0.003991352
8.57702891907442,77.08453646595497,0.3937934225397127,0.161,Not Significant,0.029269916
8.578836772731819,77.08454632684222,0.0228288959533782,0.343,Not Significant,0.03725262
8.584260332622327,77.08457592244002,-0.20752741995855103,0.48,Not Significant,0.003991352
8.629456601819793,77.08482330719185,-0.8422516000496182,0.001,Cold Spot (99% Confidence),0.031265592
8.633072298468358,77.08484315621062,-0.17685383676237137,0.491,Not Significant,0.003991352
8.63488014652061,77.08485308395619,-0.842652106265615,0.001,Cold Spot (99% Confidence),0.009812074
8.674652757709504,77.08507204030025,,0.001,Not Significant,0.01363712
8.399848779822463,77.08539604918505,2.2159021208334444,0.011,Hot Spot (95% Confidence),0.031265592
8.401656648867553,77.0854057074205,0.7513048438824587,0.064,Not Significant,0.068684518
8.403464517736,77.08541536780893,1.4750412038871072,0.015,Hot Spot (95% Confidence),0.009812074
8.408888123281118,77.08544436189293,-0.31722488303944246,0.289,Not Significant,0.017628472
8.423351063619924,77.08552177419489,-0.39793162443676333,0.271,Not Significant,0.009812074
8.50289703238649,77.08595000624602,1.9206597722262415,0.02,Hot Spot (95% Confidence),0.043073342
8.519167756203867,77.08603811317755,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.533630609644614,77.08611657707088,0.37964649581752896,0.175,Not Significant,0.007816398
8.537246321212056,77.08613621460925,-0.7861809642961639,0.002,Cold Spot (99% Confidence),0.08398470200000001
8.57701910102111,77.08635279698794,1.0409516674819617,0.081,Not Significant,0.01363712
8.593289758549501,77.08644169985249,,0.001,Not Significant,0.023449194
8.401647026013265,77.0872212132412,1.6380850238408815,0.012,Hot Spot (95% Confidence),0.039414602
8.403454892782252,77.08723088202487,1.2429538817959498,0.035,Hot Spot (95% Confidence),0.027606852
8.504695148750262,77.0877757746174,1.9009159838856404,0.014,Hot Spot (95% Confidence),0.015632796
8.535428687252898,77.08794252688551,1.718949047053232,0.026,Hot Spot (95% Confidence),0.003991352
8.54446795342399,77.08799169037827,,0.001,Not Significant,0.003991352
8.669209366074591,77.08867566064612,,0.001,Not Significant,0.01363712
8.302204567019036,77.08850779212231,0.19926444243021132,0.249,Not Significant,0.009812074
8.31485968365918,77.08857474776772,-0.8424586008612408,0.001,Cold Spot (99% Confidence),0.015632796
8.318475429697124,77.08859389734123,0.04662515147460102,0.302,Not Significant,0.003991352
8.356440720783063,77.0887954882537,-0.39780974693599375,0.273,Not Significant,0.01363712
8.39802166493439,77.08901736901944,1.5530783460810527,0.045,Hot Spot (95% Confidence),0.02544487
8.519148229009488,77.0896702218274,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.613156352074792,77.09018359569824,,0.001,Not Significant,0.01363712
8.652928872479542,77.09040255224201,,0.001,Not Significant,0.007816398
8.358239000753047,77.09062041211531,-0.10568672764603508,0.469,Not Significant,0.009812074
8.50286778564345,77.0913979362791,-0.379653392605489,0.333,Not Significant,0.013803426
8.636648393430157,77.09212946114594,,0.001,Not Significant,0.003991352
8.303993381023838,77.09214745049371,-0.5247564457133261,0.087,Not Significant,0.017628472
8.50105016912344,77.09320409576443,-0.09304080419692394,0.319,Not Significant,0.007816398
8.5155129695799,77.09328265931485,,0.001,Not Significant,0.003991352
8.539014995872387,77.09341062042712,,0.001,Not Significant,0.003991352
8.553477766207354,77.0934895475168,,0.001,Not Significant,0.01363712
8.582403272330543,77.09364781733376,,0.001,Not Significant,0.007816398
8.300368102259245,77.0939433322758,-0.34205300488152374,0.32,Not Significant,0.003991352
8.30217597045214,77.09395291362243,-0.5173708378101585,0.108,Not Significant,0.009812074
8.30398383847034,77.09396249712876,-0.18198732490550873,0.495,Not Significant,0.007816398
8.443189148332024,77.09470691650954,,0.001,Not Significant,0.009812074
8.506463942122556,77.09504952806623,-0.10568672764603508,0.467,Not Significant,0.009812074
8.311205749551009,77.09581593041449,-0.8424068024345273,0.001,Cold Spot (99% Confidence),0.017628472
8.314821479449135,77.09583513779033,0.19911668560181006,0.249,Not Significant,0.003991352
8.401598786354828,77.09629870998394,,0.001,Not Significant,0.009812074
8.430524465028107,77.09645434187172,-0.3490452331800827,0.356,Not Significant,0.015632796
8.53537966851534,77.09702315508898,,0.001,Not Significant,0.015632796
8.578767852365173,77.09726065873126,,0.001,Not Significant,0.009812074
8.622155932310859,77.09749941177279,,0.001,Not Significant,0.009812074
8.296733272328458,77.09755419653581,,0.001,Not Significant,0.007816398
